transaction_id,account_id,txn_date,category,channel,amount
T0043707,A000904,2025-08-02,POS,Mobile,-111.94
T0043708,A000904,2025-09-30,Salary,POS,1661.86
T0043709,A000904,2025-04-05,Bill,POS,-84.37
T0043710,A000904,2025-06-10,POS,POS,-14.18
T0043711,A000904,2024-04-05,Transfer,POS,-8.54
T0043712,A000904,2024-10-12,ATM,Mobile,-90.0
T0043713,A000904,2024-04-17,POS,Mobile,-57.36
T0043714,A000904,2024-09-20,Online,Mobile,-13.2
T0043715,A000904,2025-09-21,Transfer,Mobile,-491.19
T0043716,A000905,2022-10-11,Salary,Mobile,3344.7
T0043717,A000905,2023-12-09,POS,POS,-51.03
T0043718,A000905,2024-12-22,Online,Mobile,-59.61
T0043719,A000905,2023-05-29,Refund,POS,43.85
T0043720,A000905,2023-01-05,ATM,POS,21.12
T0043721,A000905,2025-06-14,ATM,ATM,-50.02
T0043722,A000905,2024-08-26,Online,Mobile,-46.27
T0043723,A000905,2024-08-16,Transfer,Mobile,251.36
T0043724,A000905,2025-05-18,POS,Mobile,3.56
T0043725,A000905,2025-10-06,Online,Mobile,-57.21
T0043726,A000905,2025-01-07,Salary,ATM,2245.51
T0043727,A000905,2022-10-09,Refund,Mobile,30.33
T0043728,A000905,2024-10-27,Online,POS,-35.64
T0043729,A000905,2024-11-25,ATM,Mobile,-50.78
T0043730,A000905,2025-07-02,Online,Mobile,-70.01
T0043731,A000905,2023-10-01,POS,Mobile,-16.47
T0043732,A000905,2024-08-31,Bill,Mobile,-88.01
T0043733,A000905,2024-07-27,Refund,Mobile,28.52
T0043734,A000905,2025-04-06,ATM,Web,-8.91
T0043735,A000905,2024-05-03,Bill,Mobile,-139.73
T0043736,A000905,2025-06-06,Fee,ATM,-15.0
T0043737,A000905,2025-02-28,Online,Mobile,-51.79
T0043738,A000905,2025-07-25,Salary,Web,1920.31
T0043739,A000905,2024-12-15,Interest,POS,1.63
T0043740,A000905,2024-06-22,Online,Mobile,-48.52
T0043741,A000905,2022-09-17,Bill,Mobile,-64.0
T0043742,A000905,2023-09-14,Refund,Mobile,31.26
T0043743,A000905,2023-01-13,Online,Web,-57.39
T0043744,A000905,2024-06-01,Online,Web,-93.18
T0043745,A000905,2023-10-18,POS,Web,-30.44
T0043746,A000905,2024-09-15,Online,Mobile,-37.96
T0043747,A000905,2024-04-30,POS,Mobile,-50.12
T0043748,A000905,2024-02-02,Transfer,Web,-357.9
T0043749,A000905,2022-05-16,POS,Mobile,-5.87
T0043750,A000905,2024-01-12,POS,Web,-44.46
T0043751,A000905,2024-02-29,Online,Mobile,-105.37
T0043752,A000905,2023-02-25,Refund,ATM,53.76
T0043753,A000905,2023-07-13,Bill,Web,-86.39
T0043754,A000905,2025-06-29,POS,Mobile,-22.83
T0043755,A000905,2025-05-11,POS,POS,-87.23
T0043756,A000905,2024-10-26,Online,Web,2.95
T0043757,A000905,2022-10-09,POS,POS,-52.25
T0043758,A000905,2023-11-06,POS,Mobile,-16.76
T0043759,A000905,2022-05-03,POS,Web,-43.62
T0043760,A000905,2025-04-30,Fee,Web,-10.0
T0043761,A000905,2023-12-02,Fee,Mobile,-25.0
T0043762,A000905,2025-03-04,POS,ATM,-5.4
T0043763,A000905,2024-11-12,POS,Mobile,-11.0
T0043764,A000905,2024-10-25,POS,Web,-54.69
T0043765,A000905,2022-09-23,Bill,Mobile,-69.9
T0043766,A000905,2025-04-13,Online,Mobile,-34.39
T0043767,A000905,2022-08-31,POS,ATM,-56.43
T0043768,A000905,2024-11-15,POS,Web,-80.4
T0043769,A000905,2024-03-12,Refund,Mobile,52.38
T0043770,A000905,2025-03-25,POS,Web,-46.4
T0043771,A000905,2023-08-04,POS,Mobile,-5.16
T0043772,A000905,2025-05-25,POS,Mobile,10.94
T0043773,A000905,2025-04-21,ATM,Branch,-10.39
T0043774,A000905,2023-11-24,POS,POS,-100.26
T0043775,A000905,2022-11-15,Online,Mobile,-35.91
T0043776,A000905,2024-04-09,POS,Branch,-102.48
T0043777,A000905,2025-06-27,POS,ATM,-74.05
T0043778,A000906,2025-07-13,POS,POS,-16.5
T0043779,A000906,2025-08-08,Salary,Mobile,1063.6
T0043780,A000906,2025-04-09,ATM,POS,-63.3
T0043781,A000907,2025-09-17,Transfer,Mobile,-23.09
T0043782,A000907,2025-04-04,Online,POS,-48.29
T0043783,A000907,2025-02-28,POS,POS,-33.79
T0043784,A000907,2025-04-26,Online,Web,-67.56
T0043785,A000907,2025-02-13,ATM,POS,-25.66
T0043786,A000907,2025-04-05,Online,Mobile,-64.2
T0043787,A000907,2025-01-18,POS,Web,-68.98
T0043788,A000907,2025-09-04,Online,Mobile,-25.79
T0043789,A000907,2025-03-14,POS,POS,-59.28
T0043790,A000908,2025-01-17,Bill,POS,-114.85
T0043791,A000908,2025-09-09,POS,POS,-24.24
T0043792,A000908,2025-03-07,ATM,Mobile,-108.86
T0043793,A000908,2025-06-21,POS,Mobile,-71.7
T0043794,A000908,2025-07-05,Online,Mobile,6.39
T0043795,A000908,2025-09-23,Salary,POS,1844.2
T0043796,A000908,2025-04-14,Salary,Mobile,1265.17
T0043797,A000908,2025-03-07,Bill,POS,-47.07
T0043798,A000908,2025-06-29,POS,Mobile,-63.0
T0043799,A000908,2025-02-27,Online,Mobile,-72.57
T0043800,A000908,2025-03-14,Bill,Web,-135.16
T0043801,A000908,2025-05-22,Fee,Mobile,-5.0
T0043802,A000908,2025-07-15,ATM,POS,-48.45
T0043803,A000908,2025-06-14,POS,Mobile,-24.85
T0043804,A000908,2025-07-10,POS,Web,-71.66
T0043805,A000908,2025-02-13,Salary,ATM,2185.53
T0043806,A000908,2025-02-12,Online,POS,-93.5
T0043807,A000908,2025-01-15,Online,POS,-44.04
T0043808,A000908,2025-06-09,POS,Mobile,-67.18
T0043809,A000908,2025-08-06,Salary,POS,1515.77
T0043810,A000908,2025-07-24,Transfer,Mobile,-335.22
T0043811,A000908,2025-09-25,POS,POS,-46.24
T0043812,A000908,2025-06-27,Bill,Mobile,-48.43
T0043813,A000908,2025-04-26,POS,Mobile,-97.6
T0043814,A000908,2025-09-06,POS,Mobile,-70.42
T0043815,A000908,2025-02-27,Transfer,Mobile,50.47
T0043816,A000908,2025-01-30,Online,Mobile,-30.2
T0043817,A000908,2025-03-21,Refund,Mobile,46.04
T0043818,A000908,2025-03-30,POS,Mobile,-73.34
T0043819,A000908,2025-05-10,ATM,Web,-40.07
T0043820,A000908,2025-03-14,POS,Mobile,-61.59
T0043821,A000908,2025-06-25,Salary,POS,2027.95
T0043822,A000908,2025-05-02,POS,Mobile,-58.85
T0043823,A000908,2025-08-14,Bill,Mobile,45.32
T0043824,A000908,2025-07-12,Salary,Mobile,2856.53
T0043825,A000908,2025-03-31,POS,Web,-40.41
T0043826,A000908,2025-10-06,Bill,POS,-67.6
T0043827,A000908,2025-04-22,Online,Mobile,-66.61
T0043828,A000908,2025-06-16,Online,POS,-68.06
T0043829,A000908,2025-06-24,Fee,POS,-5.0
T0043830,A000908,2025-05-10,POS,Mobile,-28.16
T0043831,A000908,2025-05-12,POS,Mobile,-47.82
T0043832,A000908,2025-03-27,Online,ATM,-96.47
T0043833,A000908,2025-03-27,ATM,Mobile,-85.49
T0043834,A000908,2025-03-05,POS,Mobile,-30.31
T0043835,A000908,2025-08-17,POS,Mobile,-40.8
T0043836,A000908,2025-01-07,POS,Mobile,-26.68
T0043837,A000908,2025-08-31,Refund,Web,4.94
T0043838,A000908,2025-02-11,Online,Mobile,-25.49
T0043839,A000909,2024-12-26,POS,ATM,-76.82
T0043840,A000909,2024-03-06,POS,POS,-44.11
T0043841,A000909,2023-12-07,Transfer,Branch,-497.92
T0043842,A000909,2024-01-28,Transfer,Mobile,-161.97
T0043843,A000909,2024-03-25,POS,Mobile,-56.23
T0043844,A000909,2025-06-15,ATM,Mobile,-44.06
T0043845,A000909,2023-07-30,Online,Mobile,-75.78
T0043846,A000909,2023-04-04,POS,Mobile,5.92
T0043847,A000909,2024-02-09,POS,Web,-30.98
T0043848,A000909,2023-07-06,POS,Mobile,-28.76
T0043849,A000909,2023-09-22,ATM,Mobile,-60.69
T0043850,A000909,2025-03-28,POS,Mobile,-52.64
T0043851,A000909,2023-12-23,Online,Web,-93.79
T0043852,A000909,2025-09-17,Online,Mobile,-58.76
T0043853,A000909,2023-12-13,POS,Mobile,-70.15
T0043854,A000909,2025-02-18,Bill,Mobile,-27.5
T0043855,A000909,2025-04-25,POS,Mobile,-52.78
T0043856,A000909,2024-08-19,ATM,ATM,-132.99
T0043857,A000909,2023-11-13,Online,Branch,-39.81
T0043858,A000909,2023-05-12,ATM,ATM,-83.96
T0043859,A000909,2024-09-08,POS,Web,-43.27
T0043860,A000909,2024-07-16,Transfer,Web,-101.15
T0043861,A000909,2024-02-02,POS,POS,-55.64
T0043862,A000909,2024-11-10,Online,Web,-33.1
T0043863,A000909,2025-05-30,Bill,Mobile,-147.03
T0043864,A000909,2024-10-31,POS,Branch,-46.53
T0043865,A000909,2023-06-12,ATM,Mobile,-52.59
T0043866,A000909,2023-09-08,Transfer,Web,418.31
T0043867,A000909,2025-08-22,POS,Mobile,-39.26
T0043868,A000909,2024-11-17,Bill,ATM,-16.79
T0043869,A000909,2025-09-21,Transfer,Branch,-484.79
T0043870,A000909,2023-05-25,POS,Web,-11.63
T0043871,A000909,2024-07-05,Bill,Mobile,-214.05
T0043872,A000909,2023-05-05,Transfer,Branch,-591.7
T0043873,A000909,2025-02-05,POS,Mobile,-68.35
T0043874,A000909,2025-04-13,POS,Web,0.34
T0043875,A000909,2024-06-05,POS,Mobile,-11.31
T0043876,A000909,2024-05-31,Online,Mobile,-57.69
T0043877,A000909,2024-09-11,POS,Branch,-21.56
T0043878,A000909,2025-09-11,Fee,POS,-5.0
T0043879,A000909,2024-03-21,POS,Web,-28.5
T0043880,A000909,2023-04-18,Online,Mobile,-73.5
T0043881,A000909,2024-03-01,Online,POS,-102.82
T0043882,A000909,2024-01-25,POS,POS,-19.69
T0043883,A000909,2024-05-18,Fee,Mobile,-15.0
T0043884,A000909,2024-07-22,Bill,POS,24.28
T0043885,A000909,2024-11-03,POS,Web,-59.22
T0043886,A000909,2024-05-25,Online,Branch,20.41
T0043887,A000909,2024-03-06,Online,Mobile,-34.97
T0043888,A000909,2023-04-18,Bill,POS,-92.09
T0043889,A000909,2025-02-13,Transfer,POS,-377.48
T0043890,A000909,2024-10-24,POS,Mobile,-17.88
T0043891,A000909,2025-08-19,POS,Web,-65.62
T0043892,A000909,2023-09-12,Online,POS,-1.26
T0043893,A000909,2025-04-01,Online,ATM,-66.22
T0043894,A000909,2024-09-04,Bill,POS,-101.4
T0043895,A000909,2025-04-07,Bill,Mobile,-43.65
T0043896,A000909,2023-06-07,POS,Mobile,-85.41
T0043897,A000909,2025-06-11,POS,Web,-50.19
T0043898,A000909,2025-07-17,POS,Mobile,4.06
T0043899,A000909,2024-11-01,Transfer,Web,-550.79
T0043900,A000909,2024-02-07,POS,ATM,-31.77
T0043901,A000909,2024-05-10,Refund,Mobile,30.84
T0043902,A000909,2025-01-22,Online,Mobile,-29.64
T0043903,A000909,2025-01-29,POS,POS,-30.33
T0043904,A000909,2023-05-10,Online,Web,-57.25
T0043905,A000909,2025-08-28,Bill,Mobile,-76.57
T0043906,A000909,2024-09-17,Online,Web,-43.43
T0043907,A000909,2024-04-10,Online,Web,-83.24
T0043908,A000909,2025-04-23,POS,ATM,-52.62
T0043909,A000909,2023-09-27,Transfer,Mobile,-414.47
T0043910,A000909,2024-05-14,Online,Mobile,-71.35
T0043911,A000909,2024-07-16,Online,POS,-85.1
T0043912,A000909,2024-07-24,Salary,Mobile,2003.99
T0043913,A000909,2025-08-09,POS,Web,-28.58
T0043914,A000909,2025-06-26,Transfer,POS,-79.32
T0043915,A000909,2023-07-08,ATM,Mobile,9.48
T0043916,A000909,2024-10-14,Refund,POS,-10.79
T0043917,A000909,2025-10-06,POS,Mobile,-47.17
T0043918,A000909,2023-04-24,Salary,Mobile,2152.79
T0043919,A000909,2023-09-17,POS,POS,-66.47
T0043920,A000909,2023-10-17,POS,Mobile,-20.96
T0043921,A000909,2023-10-01,Bill,Mobile,-45.86
T0043922,A000909,2024-06-29,Transfer,Mobile,247.46
T0043923,A000909,2023-09-06,Online,Mobile,-122.13
T0043924,A000909,2023-05-12,Online,Mobile,-31.31
T0043925,A000909,2023-06-26,ATM,Mobile,-37.39
T0043926,A000909,2024-10-01,Transfer,ATM,101.86
T0043927,A000909,2023-10-20,Transfer,POS,-488.13
T0043928,A000909,2025-08-15,POS,Mobile,-78.23
T0043929,A000909,2025-05-29,Bill,Web,-117.92
T0043930,A000909,2025-05-12,ATM,Web,-50.17
T0043931,A000909,2023-07-29,POS,Mobile,-15.48
T0043932,A000909,2025-02-02,Salary,Mobile,2636.45
T0043933,A000909,2025-09-15,Online,Mobile,-45.08
T0043934,A000909,2024-04-27,Transfer,Mobile,86.57
T0043935,A000909,2025-04-11,Bill,Mobile,-49.14
T0043936,A000909,2025-09-15,Online,Mobile,-76.9
T0043937,A000909,2024-06-06,Online,POS,25.85
T0043938,A000909,2023-08-04,POS,Web,-61.56
T0043939,A000909,2023-12-02,POS,ATM,-36.01
T0043940,A000909,2024-02-07,Bill,Mobile,-82.9
T0043941,A000909,2024-05-11,POS,POS,-88.15
T0043942,A000909,2024-04-29,Online,POS,-19.59
T0043943,A000909,2023-12-22,Online,Mobile,-30.5
T0043944,A000909,2025-05-29,Bill,Web,-142.0
T0043945,A000909,2025-06-12,Transfer,POS,-509.3
T0043946,A000909,2025-03-21,Salary,Mobile,2925.43
T0043947,A000909,2024-11-06,Bill,Web,-69.26
T0043948,A000909,2023-06-16,Online,Web,-80.94
T0043949,A000909,2024-09-21,POS,Mobile,-29.21
T0043950,A000909,2025-06-20,Transfer,Mobile,-246.76
T0043951,A000909,2024-05-18,Interest,POS,2.75
T0043952,A000909,2025-03-10,Salary,ATM,2439.64
T0043953,A000909,2023-05-08,POS,Mobile,8.19
T0043954,A000909,2025-09-11,POS,Mobile,-44.99
T0043955,A000910,2024-09-06,POS,POS,-49.79
T0043956,A000910,2024-06-21,Online,POS,2.01
T0043957,A000910,2023-09-23,Transfer,Mobile,-261.48
T0043958,A000910,2023-10-19,POS,Branch,-64.61
T0043959,A000910,2024-12-18,Salary,Mobile,1343.94
T0043960,A000910,2024-03-17,Online,POS,-4.06
T0043961,A000910,2023-05-31,POS,Mobile,-15.31
T0043962,A000910,2023-12-02,Bill,Mobile,-159.37
T0043963,A000910,2024-12-14,Online,Mobile,-107.73
T0043964,A000910,2023-12-19,Online,Web,-23.35
T0043965,A000910,2024-06-25,Online,POS,-97.93
T0043966,A000910,2024-09-20,Transfer,Mobile,132.83
T0043967,A000910,2025-10-04,Transfer,POS,-192.23
T0043968,A000910,2025-09-03,POS,Web,-78.19
T0043969,A000910,2024-05-09,Transfer,Mobile,-277.37
T0043970,A000910,2024-10-11,Online,ATM,-19.03
T0043971,A000910,2024-03-18,POS,Web,-21.94
T0043972,A000910,2025-04-23,Transfer,Web,66.32
T0043973,A000910,2024-03-03,POS,Web,-6.13
T0043974,A000910,2023-05-14,ATM,Mobile,-46.79
T0043975,A000910,2025-05-06,POS,Mobile,-65.13
T0043976,A000911,2024-05-15,Transfer,Mobile,46.62
T0043977,A000911,2023-04-18,Fee,Mobile,-15.0
T0043978,A000911,2023-08-21,Salary,Branch,2226.99
T0043979,A000911,2023-10-02,Salary,ATM,2336.71
T0043980,A000911,2024-10-03,Online,Mobile,-49.48
T0043981,A000911,2023-07-18,POS,Mobile,-69.43
T0043982,A000911,2022-02-08,POS,Mobile,-72.96
T0043983,A000911,2025-06-17,POS,Mobile,-0.47
T0043984,A000911,2025-05-07,Bill,Mobile,47.43
T0043985,A000911,2023-02-27,POS,Branch,-110.95
T0043986,A000911,2025-05-17,POS,Mobile,-85.95
T0043987,A000911,2024-06-14,Salary,Web,1765.24
T0043988,A000911,2024-01-17,POS,Mobile,-37.0
T0043989,A000911,2022-05-11,Online,Mobile,-16.87
T0043990,A000911,2025-06-21,Salary,Branch,1211.66
T0043991,A000911,2024-07-06,POS,Mobile,-30.7
T0043992,A000911,2023-01-11,POS,Mobile,1.65
T0043993,A000911,2022-02-28,Bill,Web,-40.18
T0043994,A000911,2025-07-03,Fee,Mobile,-25.0
T0043995,A000911,2025-05-31,POS,Mobile,-70.27
T0043996,A000911,2024-01-03,Bill,Mobile,-116.85
T0043997,A000911,2022-11-05,POS,Web,-51.87
T0043998,A000911,2023-05-26,Online,Mobile,-3.42
T0043999,A000911,2022-08-25,Online,Mobile,-46.16
T0044000,A000911,2023-12-31,POS,Mobile,5.45
T0044001,A000911,2022-10-12,Online,POS,-67.85
T0044002,A000911,2023-03-28,ATM,Web,-87.81
T0044003,A000911,2024-12-18,ATM,Mobile,-20.16
T0044004,A000911,2023-10-10,Online,POS,-93.84
T0044005,A000911,2022-07-01,Transfer,Mobile,61.49
T0044006,A000911,2025-06-06,Salary,Mobile,2685.25
T0044007,A000911,2023-07-22,ATM,Mobile,-35.69
T0044008,A000911,2023-04-09,POS,Mobile,-71.64
T0044009,A000911,2022-07-11,Transfer,ATM,-539.55
T0044010,A000911,2025-01-07,Transfer,Branch,-428.58
T0044011,A000911,2024-04-09,POS,Mobile,-56.29
T0044012,A000911,2024-12-28,Fee,Mobile,-5.0
T0044013,A000911,2023-10-21,POS,Mobile,-66.68
T0044014,A000911,2022-09-17,Transfer,POS,149.62
T0044015,A000911,2022-11-13,POS,Mobile,-86.93
T0044016,A000911,2024-09-23,POS,Mobile,-27.97
T0044017,A000911,2025-05-25,Bill,Web,-46.58
T0044018,A000911,2023-05-23,Online,Mobile,-62.47
T0044019,A000911,2023-09-09,Bill,Web,-74.46
T0044020,A000911,2024-03-22,Online,POS,-53.26
T0044021,A000911,2024-02-25,POS,Mobile,-61.93
T0044022,A000911,2024-03-01,Fee,Web,-15.0
T0044023,A000911,2022-10-04,Online,POS,-35.88
T0044024,A000911,2022-02-25,POS,POS,-81.99
T0044025,A000911,2023-07-11,POS,ATM,-62.43
T0044026,A000911,2024-01-03,Transfer,Web,-118.95
T0044027,A000911,2024-03-31,Transfer,Mobile,-516.03
T0044028,A000911,2022-04-24,POS,POS,-41.61
T0044029,A000911,2023-10-29,Transfer,Web,-340.27
T0044030,A000911,2023-11-17,Transfer,Mobile,-259.13
T0044031,A000911,2022-12-12,Transfer,POS,-276.86
T0044032,A000911,2022-10-19,Online,Web,-57.64
T0044033,A000911,2024-05-16,Fee,Mobile,-15.0
T0044034,A000911,2024-02-10,Bill,Web,-66.22
T0044035,A000911,2023-05-28,POS,Mobile,5.92
T0044036,A000911,2024-11-07,POS,Mobile,-17.9
T0044037,A000911,2022-10-02,Salary,Web,1598.43
T0044038,A000911,2022-03-20,ATM,Mobile,-90.63
T0044039,A000912,2022-11-30,Bill,POS,-43.35
T0044040,A000912,2023-12-20,Transfer,POS,-399.32
T0044041,A000912,2024-07-25,POS,POS,-117.38
T0044042,A000912,2022-09-12,Bill,POS,-130.36
T0044043,A000912,2024-06-04,ATM,POS,-31.51
T0044044,A000912,2023-04-03,Online,Mobile,-12.02
T0044045,A000912,2022-12-27,Bill,Web,-180.1
T0044046,A000912,2023-06-07,Refund,ATM,66.78
T0044047,A000912,2025-08-16,Transfer,Web,-21.85
T0044048,A000912,2025-02-06,POS,Web,-15.64
T0044049,A000912,2024-04-05,ATM,Mobile,-63.87
T0044050,A000912,2025-07-16,Transfer,Web,76.62
T0044051,A000912,2024-05-17,Bill,Web,54.0
T0044052,A000912,2023-04-29,Salary,Mobile,2280.08
T0044053,A000912,2024-04-04,POS,ATM,-34.12
T0044054,A000912,2025-07-23,Salary,POS,2651.2
T0044055,A000912,2022-07-20,Transfer,Mobile,-152.75
T0044056,A000912,2024-03-13,Transfer,ATM,-30.44
T0044057,A000912,2022-02-15,Bill,POS,-90.88
T0044058,A000912,2025-08-24,POS,Mobile,-5.81
T0044059,A000912,2023-04-19,ATM,Mobile,4.62
T0044060,A000912,2022-10-14,Online,Branch,-95.76
T0044061,A000912,2022-09-02,POS,Mobile,-90.52
T0044062,A000912,2022-08-21,Transfer,Web,21.36
T0044063,A000912,2024-12-02,Online,POS,-71.19
T0044064,A000912,2022-06-06,Online,Mobile,-13.55
T0044065,A000912,2023-07-16,Online,Mobile,-84.64
T0044066,A000912,2024-10-09,Interest,Mobile,2.92
T0044067,A000912,2025-05-26,POS,POS,-22.81
T0044068,A000912,2025-06-20,Online,Mobile,8.83
T0044069,A000912,2022-05-08,Salary,Mobile,1305.62
T0044070,A000912,2022-01-01,POS,ATM,-34.97
T0044071,A000912,2023-11-15,Transfer,Web,-162.29
T0044072,A000912,2022-12-08,Online,ATM,-81.78
T0044073,A000912,2022-10-30,Bill,Branch,-177.58
T0044074,A000912,2022-01-18,Online,Mobile,-58.51
T0044075,A000912,2025-02-02,Online,Web,-60.16
T0044076,A000912,2025-01-22,POS,POS,-49.44
T0044077,A000912,2022-02-15,Online,Web,-43.07
T0044078,A000912,2025-08-04,POS,Mobile,11.61
T0044079,A000912,2023-09-28,POS,Mobile,-43.96
T0044080,A000912,2022-02-16,Bill,Mobile,-73.05
T0044081,A000912,2022-11-01,Fee,POS,-15.0
T0044082,A000912,2024-06-25,Transfer,Mobile,-537.39
T0044083,A000912,2023-07-01,POS,Mobile,-70.32
T0044084,A000912,2022-12-12,POS,Mobile,-55.07
T0044085,A000912,2022-02-01,POS,POS,14.64
T0044086,A000912,2023-10-03,Bill,POS,-140.74
T0044087,A000912,2022-06-13,POS,Mobile,-81.54
T0044088,A000912,2025-07-28,POS,Mobile,-92.58
T0044089,A000912,2023-02-04,POS,Web,-2.61
T0044090,A000912,2024-11-23,POS,Mobile,-56.6
T0044091,A000912,2022-06-29,Refund,Web,54.82
T0044092,A000912,2023-11-15,Online,POS,6.24
T0044093,A000913,2024-01-28,Fee,POS,-5.0
T0044094,A000913,2022-06-13,Online,Mobile,-25.66
T0044095,A000913,2022-06-29,Bill,Mobile,-116.47
T0044096,A000913,2022-09-29,Interest,Web,3.07
T0044097,A000913,2022-09-21,ATM,Web,-73.25
T0044098,A000913,2022-10-14,Online,Mobile,-56.49
T0044099,A000913,2022-07-27,Online,POS,-33.08
T0044100,A000913,2023-06-01,ATM,Mobile,-101.2
T0044101,A000913,2025-09-15,Transfer,Mobile,-484.56
T0044102,A000913,2022-09-04,POS,Mobile,-26.34
T0044103,A000913,2022-09-08,Online,Web,-49.41
T0044104,A000913,2024-12-02,POS,Mobile,-20.03
T0044105,A000913,2024-10-10,Online,Mobile,-62.05
T0044106,A000913,2025-04-15,POS,Mobile,-73.57
T0044107,A000913,2025-09-01,POS,Mobile,-33.9
T0044108,A000913,2022-10-26,POS,Mobile,-97.63
T0044109,A000913,2023-05-17,ATM,Mobile,-58.72
T0044110,A000913,2024-12-12,POS,POS,-31.07
T0044111,A000913,2025-02-22,Bill,POS,-76.94
T0044112,A000913,2023-05-18,Transfer,Mobile,-197.52
T0044113,A000913,2023-01-09,POS,Web,-48.19
T0044114,A000913,2023-05-29,POS,Mobile,-30.21
T0044115,A000913,2023-08-30,POS,POS,-20.6
T0044116,A000913,2025-01-14,POS,Mobile,25.71
T0044117,A000913,2024-11-20,Online,Web,-40.72
T0044118,A000913,2024-04-04,Transfer,Mobile,-47.96
T0044119,A000913,2023-04-24,Online,POS,-54.98
T0044120,A000913,2023-10-19,Transfer,POS,-318.62
T0044121,A000913,2024-11-05,Online,Mobile,-35.54
T0044122,A000913,2024-01-06,Bill,Web,-13.03
T0044123,A000913,2024-04-01,Interest,POS,1.54
T0044124,A000913,2022-04-17,POS,Mobile,-79.21
T0044125,A000913,2025-08-17,POS,POS,-38.46
T0044126,A000913,2025-01-13,Transfer,POS,165.23
T0044127,A000913,2023-01-03,ATM,POS,-85.65
T0044128,A000913,2022-04-17,Online,POS,-51.63
T0044129,A000913,2024-02-25,Salary,Mobile,2178.87
T0044130,A000913,2022-10-16,Online,Mobile,-41.55
T0044131,A000913,2025-01-20,Transfer,Mobile,-528.91
T0044132,A000913,2022-10-26,Online,Mobile,-55.12
T0044133,A000913,2023-06-03,POS,Mobile,-35.87
T0044134,A000913,2025-01-06,POS,Mobile,-11.67
T0044135,A000913,2025-01-29,Bill,Mobile,-35.29
T0044136,A000913,2023-10-29,POS,Mobile,-74.03
T0044137,A000913,2025-05-11,ATM,Mobile,-127.59
T0044138,A000913,2023-10-07,Bill,POS,-156.45
T0044139,A000913,2025-06-21,Salary,POS,1976.7
T0044140,A000913,2025-04-25,Bill,Branch,-138.94
T0044141,A000913,2024-07-11,POS,POS,-14.13
T0044142,A000913,2024-09-20,POS,Mobile,-48.44
T0044143,A000913,2025-02-19,POS,POS,-51.95
T0044144,A000913,2023-01-12,Bill,Web,-109.07
T0044145,A000913,2022-04-17,POS,Mobile,-80.13
T0044146,A000913,2022-10-08,ATM,POS,-81.64
T0044147,A000914,2024-08-22,Salary,ATM,3334.73
T0044148,A000914,2025-08-28,Fee,POS,-25.0
T0044149,A000914,2024-08-25,Transfer,POS,-554.22
T0044150,A000914,2025-10-05,Bill,POS,42.42
T0044151,A000914,2025-02-26,POS,POS,-16.7
T0044152,A000914,2025-01-04,POS,Branch,-27.52
T0044153,A000914,2024-02-02,Transfer,Mobile,-63.77
T0044154,A000914,2025-05-21,ATM,POS,-73.59
T0044155,A000914,2024-07-21,POS,Mobile,-27.97
T0044156,A000914,2024-07-23,Bill,POS,-94.81
T0044157,A000914,2025-03-19,POS,POS,-54.38
T0044158,A000914,2025-04-01,POS,POS,-4.17
T0044159,A000914,2024-09-19,Bill,Web,-111.88
T0044160,A000914,2024-11-02,Salary,POS,2149.69
T0044161,A000914,2024-01-27,POS,Mobile,-50.87
T0044162,A000914,2024-10-30,POS,Web,-47.3
T0044163,A000914,2025-04-24,POS,Mobile,-36.6
T0044164,A000914,2025-04-06,POS,Mobile,18.45
T0044165,A000914,2024-02-24,POS,Mobile,-55.84
T0044166,A000914,2024-05-13,Bill,Mobile,-59.1
T0044167,A000914,2025-02-28,POS,Web,-75.01
T0044168,A000914,2025-09-30,POS,Mobile,-64.97
T0044169,A000914,2024-09-15,Online,Mobile,-65.83
T0044170,A000914,2025-08-31,POS,Mobile,-10.47
T0044171,A000914,2024-10-25,POS,Mobile,-44.41
T0044172,A000914,2023-11-27,Interest,Mobile,3.33
T0044173,A000914,2023-11-23,Salary,Mobile,1776.74
T0044174,A000914,2024-11-15,Salary,Mobile,1495.32
T0044175,A000914,2024-01-04,Bill,Web,-8.04
T0044176,A000914,2025-02-02,Online,Mobile,-35.74
T0044177,A000914,2024-12-08,ATM,Mobile,-7.02
T0044178,A000914,2024-05-05,Online,Web,-117.0
T0044179,A000914,2024-07-26,Transfer,Mobile,-368.08
T0044180,A000914,2024-09-23,Online,Web,8.75
T0044181,A000914,2025-06-05,POS,Web,-45.12
T0044182,A000914,2025-07-04,Salary,Web,1759.12
T0044183,A000914,2025-02-13,Transfer,ATM,-87.24
T0044184,A000914,2025-10-08,POS,Web,-57.01
T0044185,A000914,2025-03-11,POS,Mobile,-31.34
T0044186,A000914,2025-01-27,Online,Mobile,-25.64
T0044187,A000914,2025-04-02,POS,Mobile,-65.12
T0044188,A000914,2023-12-23,Transfer,Web,-183.0
T0044189,A000914,2024-04-25,POS,POS,-26.66
T0044190,A000914,2024-05-11,Fee,Mobile,-25.0
T0044191,A000914,2025-05-08,POS,POS,-31.42
T0044192,A000914,2025-01-16,POS,Branch,-69.98
T0044193,A000914,2025-08-11,Online,Branch,-5.2
